lexical_id,entry_id,word,word_with_airab_or_variant,part_of_speech,domain,definition,language_direction,source_dictionary,normalized_word,normalized_definition,extra,publisher,publisher_url,prepared_by
slx_4dbf574ce28451d2,299,اقبال,اقبال:,,Arabic → Sindhi,عزت، مان عروج، بخت.,arabic,Arabic → Sindhi,اقبال,عزت مان عروج بخت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_c767075569c00ade,300,اقتباس,اقتباس:,,Arabic → Sindhi,چونڊ تصنيف ۾ ٻئي جي لکيت جو ورتل ڪجھھ ٽڪرو.,arabic,Arabic → Sindhi,اقتباس,چونڊ تصنيف ٻئي جي لکيت جو ورتل ڪجھھ ٽڪرو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_97d0b889e39bdad7,301,اقتدار,اقتدار:,,Arabic → Sindhi,طاقت، قوت، مرتبو.,arabic,Arabic → Sindhi,اقتدار,طاقت قوت مرتبو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8251c4da2b97b452,302,اقتصادي,اقتصادي:,,Arabic → Sindhi,معاشي مالي,arabic,Arabic → Sindhi,اقتصادي,معاشي مالي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_7d21efa5b41ff4d9,303,اقتصاديات,اقتصاديات:,,Arabic → Sindhi,ناڻي جي پيداوار ۽ ان جي ورھاست جو علم.,arabic,Arabic → Sindhi,اقتصاديات,ناڻي جي پيداوار ان جي ورھاست جو علم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_1a2c3fc973614d61,304,اقدار,اقدار:,,Arabic → Sindhi,(قدر جو جمع) قدر، ملھھ، خصوصيتون.,arabic,Arabic → Sindhi,اقدار,قدر جو جمع قدر ملھھ خصوصيتون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_2a7e5e017e3a7772,305,اقدام,اقدام:,,Arabic → Sindhi,(قدم جو جمع) قدم، اپاءِ، ذريعا.,arabic,Arabic → Sindhi,اقدام,قدم جو جمع قدم اپاء ذريعا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_70b69434c8c9d39c,306,اقربا,اقربا:,,Arabic → Sindhi,(قريب جو جمع) مٽ مائٽ عزيز، قريبَ .,arabic,Arabic → Sindhi,اقربا,قريب جو جمع مٽ مائٽ عزيز قريب,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_946824b2e4b8395b,307,اقسام,اقسام:,,Arabic → Sindhi,(قسم جو جمع)نمونا، جنسون.,arabic,Arabic → Sindhi,اقسام,قسم جو جمع نمونا جنسون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_72dd0e80b29531dd,308,اقليت,اقليت:,,Arabic → Sindhi,ٿورڙائي.,arabic,Arabic → Sindhi,اقليت,ٿورڙائي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_15cffacc4edbfc69,309,اقليم,اقليم:,,Arabic → Sindhi,ولايت ملڪ.,arabic,Arabic → Sindhi,اقليم,ولايت ملڪ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_9a93720148062a3f,310,اقوام,اقوام:,,Arabic → Sindhi,(قوم جو جمع) قومون، فرقا.,arabic,Arabic → Sindhi,اقوام,قوم جو جمع قومون فرقا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_443fd79adfc4fc7c,311,اڪابر,اڪابر:,,Arabic → Sindhi,(اڪبر جو جمع) وڏو ماڻھو، داناءُ سياڻو.,arabic,Arabic → Sindhi,اڪابر,اڪبر جو جمع وڏو ماڻھو داناء سياڻو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_170dff78ebd4fdd5,312,اڪبر,اڪبر:,,Arabic → Sindhi,سڀ کان وڏو، لله تعاليٰ جو صفاتي نالو.,arabic,Arabic → Sindhi,اڪبر,سڀ کان وڏو لله تعالي جو صفاتي نالو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_29af0bde627538d2,313,اڪتفاء,اڪتفاء:,,Arabic → Sindhi,ڪفايت، قناعت، پورت.,arabic,Arabic → Sindhi,اڪتفاء,ڪفايت قناعت پورت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_bc5c60cdb5986bf7,314,اڪثر,اڪثر:,,Arabic → Sindhi,وڌيڪ،زيادھ،گھڻو ڪري، عموما.,arabic,Arabic → Sindhi,اڪثر,وڌيڪ زيادھ گھڻو ڪري عموما,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_4855ca6b7967271b,315,اڪسير,اڪسير:,,Arabic → Sindhi,ٽامي کي سون بنائيندڙ شيءَ ھڪ ٽڪ دوا.,arabic,Arabic → Sindhi,اڪسير,ٽامي کي سون بنائيندڙ شيء ھڪ ٽڪ دوا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_9ccd2c940fd1cff3,316,الا,اِلا:,,Arabic → Sindhi,کان سواءِ، سواءِ، ڌاران.,arabic,Arabic → Sindhi,الا,کان سواء سواء ڌاران,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_65755396cfe90c81,317,الامان,الامان:,,Arabic → Sindhi,خاص پناھھ.,arabic,Arabic → Sindhi,الامان,خاص پناھھ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_14de11ee23d81fa9,318,الهٰ,الــهٰ:,,Arabic → Sindhi,خدا، معبود.,arabic,Arabic → Sindhi,اله,خدا معبود,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_aea9f2428674238a,319,الله,الله:,,Arabic → Sindhi,خدا جو ذاتي نالو، ھڪ خدا.,arabic,Arabic → Sindhi,الله,خدا جو ذاتي نالو ھڪ خدا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_76b45407013ecfd1,320,الله اڪبر,الله اڪبر:,,Arabic → Sindhi,تڪبير جو ڪلمو.,arabic,Arabic → Sindhi,الله اڪبر,تڪبير جو ڪلمو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_5a7aca35877f79a2,321,الاھيات,الاھيات:,,Arabic → Sindhi,ڌڻي جي ذات ۽ صفات جو علم.,arabic,Arabic → Sindhi,الاھيات,ڌڻي جي ذات صفات جو علم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_63975de196d65905,322,البت,البت:,,Arabic → Sindhi,ڪي قدر، ڪنھن حد تائين.,arabic,Arabic → Sindhi,البت,ڪي قدر ڪنھن حد تائين,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_2ba84238c1f82b73,323,التجا,التجا:,,Arabic → Sindhi,منٿ، عرض گذارش.,arabic,Arabic → Sindhi,التجا,منٿ عرض گذارش,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_36b093b81520bae4,324,التحيات,التحيات:,,Arabic → Sindhi,نماز ۾ ھڪ دعا.,arabic,Arabic → Sindhi,التحيات,نماز ھڪ دعا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_cf66f3286c789586,325,التماس,التماس:,,Arabic → Sindhi,عرض، التجا.,arabic,Arabic → Sindhi,التماس,عرض التجا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ecb1c167dbb50b5e,326,التوا,التوا:,,Arabic → Sindhi,ڪنھن ڪم کي ٻئي وقت تائين ترسائڻ جو عمل.,arabic,Arabic → Sindhi,التوا,ڪنھن ڪم کي ٻئي وقت تائين ترسائڻ جو عمل,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_b23f20ad7ff8d71a,327,الحاد,اِلحاد:,,Arabic → Sindhi,دين کان ڦرڻ، لاديني، ڪفر جو عمل.,arabic,Arabic → Sindhi,الحاد,دين کان ڦرڻ لاديني ڪفر جو عمل,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_bae56d6bfeaa9d8d,328,الحاق,الحاق:,,Arabic → Sindhi,ڳانڍاپو، لاڳاپو.,arabic,Arabic → Sindhi,الحاق,ڳانڍاپو لاڳاپو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_1e74243c2aa532bb,329,الحال,الحال:,,Arabic → Sindhi,ھاڻي، ھينئر.,arabic,Arabic → Sindhi,الحال,ھاڻي ھينئر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_dbd08b02b39b3332,330,الحان,الحان:,,Arabic → Sindhi,(لحن جو جمع) سٺو آواز.,arabic,Arabic → Sindhi,الحان,لحن جو جمع سٺو آواز,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_ba981743edbfa62b,331,الحان,اِلحان:,,Arabic → Sindhi,(لحن جو مصدر) سٺو آواز، سر.,arabic,Arabic → Sindhi,الحان,لحن جو مصدر سٺو آواز سر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8dd55a11cd0417a2,332,الحذر,الحذر:,,Arabic → Sindhi,بچ ،پاسو ڪر، ھوشيار.,arabic,Arabic → Sindhi,الحذر,بچ پاسو ڪر ھوشيار,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_416b689b757b9efc,333,الحق,الحق:,,Arabic → Sindhi,سچ پچ در حقيقت.,arabic,Arabic → Sindhi,الحق,سچ پچ در حقيقت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3ec756766575ad8d,334,الحمد,الحمد:,,Arabic → Sindhi,خاص تعريف، قرآن مجيد جي پھرين سورة.,arabic,Arabic → Sindhi,الحمد,خاص تعريف قرآن مجيد جي پھرين سورة,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6a655ae49dd86f9a,335,الحمدلله,الحمدلله:,,Arabic → Sindhi,خاص تعريف خدا کي جڳائي خدا جي مھرباني,arabic,Arabic → Sindhi,الحمدلله,خاص تعريف خدا کي جڳائي خدا جي مھرباني,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_83baefe0fed6edd1,336,ا لخ,اِ لخ:,,Arabic → Sindhi,(اِلي آخره جو مخفف) آخر تائين اھڙيءَ طرح آخر .,arabic,Arabic → Sindhi,ا لخ,الي آخره جو مخفف آخر تائين اھڙيء طرح آخر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_80884968da9ad53c,337,ا لزام,اِ لزام:,,Arabic → Sindhi,تھمت بھتان ذميداري.,arabic,Arabic → Sindhi,ا لزام,تھمت بھتان ذميداري,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_2d065ce332ff983b,338,الست,الست:,,Arabic → Sindhi,ڇا مان نھ آھيان؟.,arabic,Arabic → Sindhi,الست,ڇا مان نھ آھيان,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_5f821e4a87e75eef,339,الست بربکم,الست بربکم:,,Arabic → Sindhi,ڇا مان اوھان جو رب نھ آھيان،ازل واري ڏينھن خدا تعاليٰ جو ارواحن کان سوال.,arabic,Arabic → Sindhi,الست بربکم,ڇا مان اوھان جو رب نھ آھيان ازل واري ڏينھن خدا تعالي جو ارواحن کان سوال,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_a28c395e91ea1037,340,السلام عليڪم,السلام عليڪم:,,Arabic → Sindhi,وھان تي سلامتي ھجي.,arabic,Arabic → Sindhi,السلام عليڪم,وھان تي سلامتي ھجي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_a334b27becb671c4,341,الغرض,الغرض:,,Arabic → Sindhi,حاصل مطلب بي پرواھھ.,arabic,Arabic → Sindhi,الغرض,حاصل مطلب بي پرواھھ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8cbbeef72ffe767b,342,الف,الف:,,Arabic → Sindhi,الف- بي جو پھريون حرف اگھاڙو.,arabic,Arabic → Sindhi,الف,الف بي جو پھريون حرف اگھاڙو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_361f75065a7f3c27,343,الفاظ,الفاظ:,,Arabic → Sindhi,لفظ جو جمع)لفظ ٻول گفتا.,arabic,Arabic → Sindhi,الفاظ,لفظ جو جمع لفظ ٻول گفتا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_506bdbf5d026de40,344,الفة,الفة:,,Arabic → Sindhi,پيار،محبت،انس،دوستي،پريت .,arabic,Arabic → Sindhi,الفة,پيار محبت انس دوستي پريت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_aa2b0f88d5cbcb3b,345,الف ي,الف ي:,,Arabic → Sindhi,ٻانھن کان سواءِ ڊگھو پھراڻ ڪفني.,arabic,Arabic → Sindhi,الف ي,ٻانھن کان سواء ڊگھو پھراڻ ڪفني,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_cc1e60568c3c0be5,346,القاب,القابَ:,,Arabic → Sindhi,(لقب جو جمع)اعزازي خطابَ.,arabic,Arabic → Sindhi,القاب,لقب جو جمع اعزازي خطاب,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_21f67ae8833b2eec,347,القاء,اِلقاءُ:,,Arabic → Sindhi,اندر جو آواز، الھام.,arabic,Arabic → Sindhi,القاء,اندر جو آواز الھام,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_93e5485de4442b7a,348,القصة,القصة:,,Arabic → Sindhi,حاصل مطلب، قصھ ڪوتاه، قصھ مختصر.,arabic,Arabic → Sindhi,القصة,حاصل مطلب قصھ ڪوتاه قصھ مختصر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3d9e095a9b4a2d98,349,الم,الم:,,Arabic → Sindhi,رنج، ڏک، غم.,arabic,Arabic → Sindhi,الم,رنج ڏک غم,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_421b2a1d66e2e8da,350,ام,ام:,,Arabic → Sindhi,ماءُ.,arabic,Arabic → Sindhi,ام,ماء,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_4ef237bbfd80ead6,351,ام المئومنين,ام المئومنين:,,Arabic → Sindhi,مؤمنن جي ماءُ، رسول اڪرم | جي بيبي.,arabic,Arabic → Sindhi,ام المئومنين,مؤمنن جي ماء رسول اڪرم جي بيبي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6f51221df010ee16,352,امارت,امارت:,,Arabic → Sindhi,اميري، سرداري، حڪومت.,arabic,Arabic → Sindhi,امارت,اميري سرداري حڪومت,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_8233d2ae7382831e,353,اماره,اماره:,,Arabic → Sindhi,بڇڙاين لاءِ ترغيب ڏيندڙ نفس.,arabic,Arabic → Sindhi,اماره,بڇڙاين لاء ترغيب ڏيندڙ نفس,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_3e140816db4b4d63,354,ا مام,اِ مام:,,Arabic → Sindhi,اڳواڻ، رھبر، سردار، فن، علم جو وڏو ماھر.,arabic,Arabic → Sindhi,ا مام,اڳواڻ رھبر سردار فن علم جو وڏو ماھر,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_4b367999b05d658d,355,امامة,امامة:,,Arabic → Sindhi,اڳواڻي، پيشوائي، رھبري.,arabic,Arabic → Sindhi,امامة,اڳواڻي پيشوائي رھبري,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_cddde356346286a5,356,امانة,امانة:,,Arabic → Sindhi,حفاظت خاطر رکيل شيءِ ديانتداري.,arabic,Arabic → Sindhi,امانة,حفاظت خاطر رکيل شيء ديانتداري,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6636d5866f2f7a62,357,امة,امة:,,Arabic → Sindhi,ڪنھن نبي جي پوئلڳ پيروي ڪندڙ گروه .,arabic,Arabic → Sindhi,امة,ڪنھن نبي جي پوئلڳ پيروي ڪندڙ گروه,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_47501d25eed8057a,358,امتحان,امتحان:,,Arabic → Sindhi,آزمائش شاگردن جي تعليمي قابليت جو جائزو.,arabic,Arabic → Sindhi,امتحان,آزمائش شاگردن جي تعليمي قابليت جو جائزو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_79e4aaadf624a937,359,امتزاج,امتزاج:,,Arabic → Sindhi,ملاوٽ آميزش ٻن يا زيادھھ شين جي تحليل.,arabic,Arabic → Sindhi,امتزاج,ملاوٽ آميزش ٻن يا زيادھھ شين جي تحليل,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_d314c4b4e3264c92,360,امتياز,امتياز:,,Arabic → Sindhi,فرق، تميز.,arabic,Arabic → Sindhi,امتياز,فرق تميز,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_934a487d2fb3ad27,361,امداد,امداد:,,Arabic → Sindhi,مدد طور ڏنل رقم، عطيو، بخشش، چندو.,arabic,Arabic → Sindhi,امداد,مدد طور ڏنل رقم عطيو بخشش چندو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_64559e7b0f9ab087,362,امر,امر:,,Arabic → Sindhi,حڪم،فرمان،بادشاھي، قضا.,arabic,Arabic → Sindhi,امر,حڪم فرمان بادشاھي قضا,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_20e04aa1952b0353,363,امراض,امراض:,,Arabic → Sindhi,(مرض جو جمع) بيماريون.,arabic,Arabic → Sindhi,امراض,مرض جو جمع بيماريون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_2c27d122180d3000,364,امراء,امراء :,,Arabic → Sindhi,(امير جو جمع) امير، سردار.,arabic,Arabic → Sindhi,امراء,امير جو جمع امير سردار,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_0fbfdb5c51ad03fd,365,امڪان,امڪان:,,Arabic → Sindhi,ٿيڻ جو شقي انديشو.,arabic,Arabic → Sindhi,امڪان,ٿيڻ جو شقي انديشو,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_6e4fd9301477d983,366,املا,املا:,,Arabic → Sindhi,صورتخطي.,arabic,Arabic → Sindhi,املا,صورتخطي,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_beefdbd214655a89,367,املاک,املاک:,,Arabic → Sindhi,(ملک جو جمع) ملڪيتون، دولت، جائدادون.,arabic,Arabic → Sindhi,املاک,ملک جو جمع ملڪيتون دولت جائدادون,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_f0fe1f91ddc18866,368,املاڪ,املاڪ:,,Arabic → Sindhi,(ملڪ جو مصدر) قبضي ۾ ھجڻ.,arabic,Arabic → Sindhi,املاڪ,ملڪ جو مصدر قبضي ھجڻ,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
slx_c7820bb4317cb65c,369,امن,امن:,,Arabic → Sindhi,صلح، حفاطت، سلامتي، بچاءِ.,arabic,Arabic → Sindhi,امن,صلح حفاطت سلامتي بچاء,,SindhiLanguage.org,https://sindhilanguage.org/,Amar Fayaz Buriro (امر فياض ٻرڙو)
